item,imdbID,itemLabel,domesticGross
http://www.wikidata.org/entity/Q1753817,tt0120053,The Saint,118063304
http://www.wikidata.org/entity/Q4341553,tt0032910,Pinocchio,121892045
http://www.wikidata.org/entity/Q217008,tt0359013,Blade: Trinity,131977904
http://www.wikidata.org/entity/Q428551,tt0218967,The Family Man,124700000
http://www.wikidata.org/entity/Q741196,tt0091187,Heartbreak Ridge,121700000
http://www.wikidata.org/entity/Q69827389,tt10410186,The Bling Lagosians,120000000
http://www.wikidata.org/entity/Q275553,tt0824747,Changeling,113398237
http://www.wikidata.org/entity/Q537407,tt0120762,Mulan,120620254
http://www.wikidata.org/entity/Q970089,tt0250797,Unfaithful,119137784
http://www.wikidata.org/entity/Q429969,tt0278504,Insomnia,113714830
http://www.wikidata.org/entity/Q158759,tt1401152,Unknown,135710029
http://www.wikidata.org/entity/Q210364,tt1130884,Shutter Island,128012934
http://www.wikidata.org/entity/Q16490925,tt2553908,Cinco de Mayo: La Batalla,112794852
http://www.wikidata.org/entity/Q133654,tt0102926,The Silence of the Lambs,130742922
http://www.wikidata.org/entity/Q161400,tt0318627,Resident Evil: Apocalypse,129300000
http://www.wikidata.org/entity/Q689842,tt1057500,Invictus,122200000
http://www.wikidata.org/entity/Q323827,tt0059113,Doctor Zhivago,111700000
http://www.wikidata.org/entity/Q494048,tt1194173,The Bourne Legacy,113203870
http://www.wikidata.org/entity/Q64744044,tt2948372,Soul,120957731
http://www.wikidata.org/entity/Q320588,tt0075860,Close Encounters of the Third Kind,135189114
http://www.wikidata.org/entity/Q23755403,tt1711525,Office Christmas Party,114501299
http://www.wikidata.org/entity/Q207916,tt0120347,Tomorrow Never Dies,125304276
http://www.wikidata.org/entity/Q908473,tt0364725,DodgeBall: A True Underdog Story,114326736
http://www.wikidata.org/entity/Q273676,tt0463872,Asterix at the Olympic Games,132856738
http://www.wikidata.org/entity/Q673198,tt0120844,Star Trek: Insurrection,112587658
http://www.wikidata.org/entity/Q858467,tt0094737,Big,115227281
http://www.wikidata.org/entity/Q563743,tt0166485,Anna and the King,113996937
http://www.wikidata.org/entity/Q488041,tt0090329,Witness,116100000
http://www.wikidata.org/entity/Q284229,tt0128853,You've Got Mail,115821495
http://www.wikidata.org/entity/Q1142051,tt0116253,Executive Decision,121969216
http://www.wikidata.org/entity/Q19877874,tt1860357,Deepwater Horizon,118807390
http://www.wikidata.org/entity/Q212804,tt0298130,The Ring,129128133
http://www.wikidata.org/entity/Q172975,tt0407887,The Departed,132399394
http://www.wikidata.org/entity/Q1192922,tt0181316,Blue Streak,117758500
http://www.wikidata.org/entity/Q654736,tt0109254,Beverly Hills Cop III,119208989
http://www.wikidata.org/entity/Q471976,tt0296572,The Chronicles of Riddick,115772733
http://www.wikidata.org/entity/Q60614686,tt8367814,The Gentlemen,114996853
http://www.wikidata.org/entity/Q135399,tt0067321,Lady Frankenstein,139683000
http://www.wikidata.org/entity/Q507994,tt0099810,The Hunt for Red October,122012643
http://www.wikidata.org/entity/Q104834984,tt11829884,Fate of Alakada,113200000
http://www.wikidata.org/entity/Q107176162,tt10954984,Nope,115422175
http://www.wikidata.org/entity/Q288173,tt0317919,Mission: Impossible III,134029801
http://www.wikidata.org/entity/Q213053,tt0078346,Superman,134478449
http://www.wikidata.org/entity/Q244963,tt0083944,First Blood,125212904
http://www.wikidata.org/entity/Q1210947,tt0101272,The Addams Family,113502426
http://www.wikidata.org/entity/Q645597,tt0113492,Judge Dredd,113493481
http://www.wikidata.org/entity/Q50233658,tt6343314,Creed II,115715889
http://www.wikidata.org/entity/Q571164,tt0397313,Eight Below,120000000
http://www.wikidata.org/entity/Q191543,tt0438488,Terminator Salvation,125322469
http://www.wikidata.org/entity/Q244604,tt0181689,Minority Report,132072926
http://www.wikidata.org/entity/Q222867,tt0322259,2 Fast 2 Furious,127154901
http://www.wikidata.org/entity/Q432582,tt1067583,Water for Elephants,117086251
http://www.wikidata.org/entity/Q202326,tt0099674,The Godfather Part III,136766062
http://www.wikidata.org/entity/Q1146194,tt0105793,Wayne's World,121697323
http://www.wikidata.org/entity/Q171861,tt1655442,The Artist,133432856
http://www.wikidata.org/entity/Q58701890,tt5697572,Cats,12990175
http://www.wikidata.org/entity/Q2893887,tt1291580,Behind the Candelabra,13400000
http://www.wikidata.org/entity/Q57982486,tt8946378,Knives Out,12544267
http://www.wikidata.org/entity/Q898684,tt0096486,Young Einstein,13383377
http://www.wikidata.org/entity/Q965863,tt0459759,Shadowboxing 2: Revenge,12859418
http://www.wikidata.org/entity/Q267672,tt0081573,Superman II,14100523
http://www.wikidata.org/entity/Q282781,tt0861739,Elite Squad,14067078
http://www.wikidata.org/entity/Q851044,tt1156447,Happy Flight,13809609
http://www.wikidata.org/entity/Q851044,tt1156447,Happy Flight,14160032
http://www.wikidata.org/entity/Q18405973,tt4156700,Gorko! 2,13422611
http://www.wikidata.org/entity/Q203705,tt0085636,Halloween III: Season of the Witch,14400000
http://www.wikidata.org/entity/Q558795,tt0088930,Clue,14643997
http://www.wikidata.org/entity/Q60498064,tt7097896,Venom: Let There Be Carnage,12103726
http://www.wikidata.org/entity/Q60498064,tt7097896,Venom: Let There Be Carnage,13076089
http://www.wikidata.org/entity/Q623051,tt0063350,Night of the Living Dead,12087064
http://www.wikidata.org/entity/Q153677,tt0059578,For a Few Dollars More,15000000
http://www.wikidata.org/entity/Q742193,tt0089798,Perfect,13000000
http://www.wikidata.org/entity/Q1170252,tt0092627,The Bedroom Window,12640385
http://www.wikidata.org/entity/Q586880,tt0067927,Vanishing Point,12442673
http://www.wikidata.org/entity/Q1135218,tt0995739,Invisible Target,13232308
http://www.wikidata.org/entity/Q15648198,tt2582802,Whiplash,13092000
http://www.wikidata.org/entity/Q192301,tt0412019,Broken Flowers,13744960
http://www.wikidata.org/entity/Q23899399,tt3072732,Jim Button and Luke the Engine Driver,12080941
http://www.wikidata.org/entity/Q23899399,tt3072732,Jim Button and Luke the Engine Driver,12699718
http://www.wikidata.org/entity/Q528095,tt0086393,Superman III,13352357
http://www.wikidata.org/entity/Q7993913,tt0356487,Whisky Romeo Zulu,13000000
http://www.wikidata.org/entity/Q39073809,tt5886440,Marrowbone,12294931
http://www.wikidata.org/entity/Q541707,tt0076740,Sorcerer,12006232
http://www.wikidata.org/entity/Q637192,tt0064782,Paint Your Wagon,14500000
http://www.wikidata.org/entity/Q14171368,tt2395427,Avengers: Age of Ultron,12076641.76
http://www.wikidata.org/entity/Q19742713,tt4600952,Guardians,12300000
http://www.wikidata.org/entity/Q511332,tt0051429,Bonjour tristesse,13200000
http://www.wikidata.org/entity/Q858681,tt0043306,Awaara,12500000
http://www.wikidata.org/entity/Q16677629,tt3098306,Sous les jupes des filles,12258255
http://www.wikidata.org/entity/Q714989,tt0064072,Battle of Britain,13000000
http://www.wikidata.org/entity/Q115844,tt0111767,Summer Snow,14000000
http://www.wikidata.org/entity/Q14920425,tt2267998,Gone Girl,12322085
http://www.wikidata.org/entity/Q59084,tt0056264,Mutiny on the Bounty,13680000
http://www.wikidata.org/entity/Q55598765,tt8523334,Nicky Larson and Cupid's Perfume,13300000
http://www.wikidata.org/entity/Q751382,tt0100935,Wild at Heart,14560247
http://www.wikidata.org/entity/Q614009,tt0313792,Anything Else,13500000
http://www.wikidata.org/entity/Q1314177,tt0117786,Mr. Nice Guy,12716953
http://www.wikidata.org/entity/Q17636240,tt3970854,The Perfect Dictatorship,12809592
http://www.wikidata.org/entity/Q244931,tt0780536,In Bruges,15202263
http://www.wikidata.org/entity/Q300359,tt0102932,A Chinese Ghost Story III,15018584
http://www.wikidata.org/entity/Q113516367,tt20788760,I Love You,13032688
http://www.wikidata.org/entity/Q1088058,tt0089092,Enemy Mine,12303411
http://www.wikidata.org/entity/Q573743,tt1220719,Ip Man,13728640
http://www.wikidata.org/entity/Q1656254,tt0770772,I Think I Love My Wife,13196245
http://www.wikidata.org/entity/Q467953,tt0087050,Children of the Corn,14568989
http://www.wikidata.org/entity/Q6690892,tt0119572,Love Jones,12782749
http://www.wikidata.org/entity/Q645456,tt0071524,The Front Page,15000000
http://www.wikidata.org/entity/Q1404323,tt0247586,Nine Queens,12413888
http://www.wikidata.org/entity/Q577757,tt0051658,Gigi,13200000
http://www.wikidata.org/entity/Q515251,tt0080711,Fade to Black,15000000
http://www.wikidata.org/entity/Q475693,tt0364569,Oldboy,15194593
http://www.wikidata.org/entity/Q28082055,tt3775202,I Am a Hero,12145651
http://www.wikidata.org/entity/Q16395232,tt3612616,Mommy,13156856
http://www.wikidata.org/entity/Q1693691,tt0202677,The Way of the Gun,13200972
http://www.wikidata.org/entity/Q24055095,tt2531318,The Beatles: Eight Days a Week,12300000
http://www.wikidata.org/entity/Q2067539,tt0115683,Bio-Dome,13400000
http://www.wikidata.org/entity/Q733000,tt1748179,Red Lights,14107313
http://www.wikidata.org/entity/Q756329,tt0080388,Atlantic City,12729675
http://www.wikidata.org/entity/Q535081,tt0824758,The Last Station,13550772
http://www.wikidata.org/entity/Q690463,tt0259393,Lantana,12286683
http://www.wikidata.org/entity/Q19806501,tt3756788,Our Little Sister,13306967
http://www.wikidata.org/entity/Q17859530,tt2093990,El Niño,12500000
http://www.wikidata.org/entity/Q3038781,tt0482930,Dragon Tiger Gate,12108465
http://www.wikidata.org/entity/Q654856,tt1244659,Extraordinary Measures,15000000
http://www.wikidata.org/entity/Q839042,tt0113987,Nixon,13500000
http://www.wikidata.org/entity/Q1048319,tt0405821,Casshern,13000000
http://www.wikidata.org/entity/Q647316,tt0076504,Orca,14717854
http://www.wikidata.org/entity/Q1135349,tt0213890,Mohabbatein,13490000
http://www.wikidata.org/entity/Q1548969,tt0108539,Weekend at Bernie's II,12741891
http://www.wikidata.org/entity/Q1755324,tt0095294,Hellbound: Hellraiser II,12100000
http://www.wikidata.org/entity/Q661833,tt0092272,Youngblood,15000000
http://www.wikidata.org/entity/Q128187,tt2002718,Machete Kills,15008161
http://www.wikidata.org/entity/Q718130,tt1460743,Reign of Assassins,13300000
http://www.wikidata.org/entity/Q21646092,tt4384088,Rage,13329893
http://www.wikidata.org/entity/Q21646092,tt4384088,Rage,13521593
http://www.wikidata.org/entity/Q13806247,tt1014763,Child 44,12951093
http://www.wikidata.org/entity/Q551823,tt0081455,Scanners,14225876
http://www.wikidata.org/entity/Q4328871,tt1595366,What Men Talk About,12060112
http://www.wikidata.org/entity/Q26213906,tt5840988,Yolki 5,13155692
http://www.wikidata.org/entity/Q6945024,tt0385890,My Big Fat Independent Movie,12150594
http://www.wikidata.org/entity/Q6945024,tt0385890,My Big Fat Independent Movie,12155249
http://www.wikidata.org/entity/Q29096095,tt6000478,"Roman J. Israel, Esq.",13025860
http://www.wikidata.org/entity/Q499036,tt0066769,The Andromeda Strain,12376563
http://www.wikidata.org/entity/Q673195,tt0307479,Solaris,14973382
http://www.wikidata.org/entity/Q1140566,tt0090887,Critters,13167232
http://www.wikidata.org/entity/Q3235944,tt1793931,Les Tuche,13366390
http://www.wikidata.org/entity/Q2737335,tt1512685,Julia's Eyes,12884923
http://www.wikidata.org/entity/Q193066,tt0054698,Breakfast at Tiffany's,14000000
http://www.wikidata.org/entity/Q813050,tt0083630,The Beastmaster,14056528
http://www.wikidata.org/entity/Q1974702,tt0115580,The Associate,12844057
http://www.wikidata.org/entity/Q953106,tt0083232,True Confessions,12900000
http://www.wikidata.org/entity/Q28841928,tt6410564,The Third Murder,12246965
http://www.wikidata.org/entity/Q79998779,tt21111120,The Point Men,13500000
http://www.wikidata.org/entity/Q28841928,tt6410564,The Third Murder,13411936
http://www.wikidata.org/entity/Q781608,tt0053131,The Nun's Story,12800000
http://www.wikidata.org/entity/Q39069921,tt7040874,A Simple Favor,42600000
http://www.wikidata.org/entity/Q150047,tt0479884,Crank,42931041
http://www.wikidata.org/entity/Q325691,tt0105104,Passenger 57,44065653
http://www.wikidata.org/entity/Q591272,tt0061452,Casino Royale,41744718
http://www.wikidata.org/entity/Q470735,tt0061578,The Dirty Dozen,45300000
http://www.wikidata.org/entity/Q760093,tt1226273,Edge of Darkness,43313890
http://www.wikidata.org/entity/Q201674,tt0077416,The Deer Hunter,48979328
http://www.wikidata.org/entity/Q201674,tt0077416,The Deer Hunter,49074379
http://www.wikidata.org/entity/Q186341,tt0081505,The Shining,45634352
http://www.wikidata.org/entity/Q15624215,tt2872732,Lucy,43771714
http://www.wikidata.org/entity/Q1325034,tt0068762,Jeremiah Johnson,44693786
http://www.wikidata.org/entity/Q184843,tt0083658,Blade Runner,41722424
http://www.wikidata.org/entity/Q166262,tt0372784,Batman Begins,48745440
http://www.wikidata.org/entity/Q176826,tt0455590,The Last King of Scotland,48363516
http://www.wikidata.org/entity/Q472361,tt0118607,Amistad,44200000
http://www.wikidata.org/entity/Q834021,tt0100502,RoboCop 2,45681173
http://www.wikidata.org/entity/Q3604746,tt1630029,Avatar: The Way of Water,43513484
http://www.wikidata.org/entity/Q18180905,tt4010918,The Throne,45900000
http://www.wikidata.org/entity/Q65768604,tt10648342,Thor: Love and Thunder,45311721
http://www.wikidata.org/entity/Q1416607,tt1343097,The Girl Who Kicked the Hornets' Nest,43498108
http://www.wikidata.org/entity/Q506390,tt0093260,Innerspace,42000000
http://www.wikidata.org/entity/Q15732802,tt2911666,John Wick,43037835
http://www.wikidata.org/entity/Q189054,tt0103776,Batman Returns,45687711
http://www.wikidata.org/entity/Q1703608,tt0300556,Timeline,43935763
http://www.wikidata.org/entity/Q30726990,tt7238392,Taxi 5,42000000
http://www.wikidata.org/entity/Q558102,tt0118887,Cop Land,44862187
http://www.wikidata.org/entity/Q13255497,tt2562232,Birdman,42340598
http://www.wikidata.org/entity/Q100801718,tt10731256,Don't Worry Darling,45309403
http://www.wikidata.org/entity/Q466297,tt0101889,The Fisher King,41895491
http://www.wikidata.org/entity/Q185776,tt0265298,Big Fat Liar,48360547
http://www.wikidata.org/entity/Q484675,tt0110413,Léon: The Professional,45284974
http://www.wikidata.org/entity/Q217112,tt1748122,Moonrise Kingdom,45512466
http://www.wikidata.org/entity/Q696057,tt0048960,Around the World in 80 Days,42000000
http://www.wikidata.org/entity/Q1171141,tt0085255,Blue Thunder,42313354
http://www.wikidata.org/entity/Q496316,tt0079116,Escape from Alcatraz,43000000
http://www.wikidata.org/entity/Q501874,tt0190590,"O Brother, Where Art Thou?",45512588
http://www.wikidata.org/entity/Q25339940,tt5362988,Wind River,43980821
http://www.wikidata.org/entity/Q25136757,tt5726616,Call Me by Your Name,43143046
http://www.wikidata.org/entity/Q229633,tt1187043,3 Idiots,43264434
http://www.wikidata.org/entity/Q20972331,tt4079152,The Dead End,45110000
http://www.wikidata.org/entity/Q1351911,tt0080716,Fame,42000000
http://www.wikidata.org/entity/Q25136228,tt2798920,Annihilation,43070915
http://www.wikidata.org/entity/Q128493,tt0985694,Machete,44093316
http://www.wikidata.org/entity/Q240849,tt0111438,Timecop,44853581
http://www.wikidata.org/entity/Q261209,tt0062765,Bullitt,42300873
http://www.wikidata.org/entity/Q21527677,tt4481414,Gifted,43046590
http://www.wikidata.org/entity/Q17055994,tt2664264,Thermae Romae II,42201497
http://www.wikidata.org/entity/Q17055994,tt2664264,Thermae Romae II,42473163
http://www.wikidata.org/entity/Q28863792,tt1413492,12 Strong,45819713
http://www.wikidata.org/entity/Q16031637,tt2183034,Earth to Echo,45300000
http://www.wikidata.org/entity/Q56906869,tt6475714,Monster Hunter,42145959
http://www.wikidata.org/entity/Q220910,tt0112641,Casino,42512375
http://www.wikidata.org/entity/Q15977194,tt3720058,The Great Hypnotist,45600000
http://www.wikidata.org/entity/Q18389602,tt1666801,The DUFF,43528634
http://www.wikidata.org/entity/Q192301,tt0412019,Broken Flowers,47329961
http://www.wikidata.org/entity/Q228186,tt0056172,Lawrence of Arabia,45306425
http://www.wikidata.org/entity/Q228186,tt0056172,Lawrence of Arabia,45716692
http://www.wikidata.org/entity/Q925384,tt0253556,Reign of Fire,43061982
http://www.wikidata.org/entity/Q184768,tt0071562,The Godfather Part II,47834595
http://www.wikidata.org/entity/Q184768,tt0071562,The Godfather Part II,47960085
http://www.wikidata.org/entity/Q276523,tt0118688,Batman & Robin,42872605
http://www.wikidata.org/entity/Q151870,tt0313542,Runaway Jury,49443628
http://www.wikidata.org/entity/Q496316,tt0079116,Escape from Alcatraz,43005351
http://www.wikidata.org/entity/Q212775,tt0093389,The Last Emperor,44000000
http://www.wikidata.org/entity/Q75539,tt0425123,Just like Heaven,48318130
http://www.wikidata.org/entity/Q56816969,tt7657566,Death on the Nile,45630104
http://www.wikidata.org/entity/Q229558,tt0088850,Brewster's Millions,45833132
http://www.wikidata.org/entity/Q759333,tt0119051,The Edge,43312294
http://www.wikidata.org/entity/Q151705,tt0269347,The Hunted,45500000
http://www.wikidata.org/entity/Q5967136,tt1003009,La Leyenda de la Nahuala,42200000
http://www.wikidata.org/entity/Q221075,tt0289043,28 Days Later,45064915
http://www.wikidata.org/entity/Q18170453,tt4074958,Somewhere Only We Know,45737711
http://www.wikidata.org/entity/Q204725,tt0106220,Addams Family Values,48919043
http://www.wikidata.org/entity/Q64390886,tt7430722,War,41920000
http://www.wikidata.org/entity/Q741196,tt0091187,Heartbreak Ridge,42724017
http://www.wikidata.org/entity/Q163038,tt0054215,Psycho,50000000
http://www.wikidata.org/entity/Q15624215,tt2872732,Lucy,44780000
