isAdult,releaseYear,runtimeMinutes,genres,lifetimeGross,nrOfReleases,director_nrOfMovies,nrOfEmployees,nrOfActors,averageRating,numVotes,sameYearTotalMoviesReleased
0,1973,121,"Action,Adventure,Thriller",35377836.0,58,27,22,11,6.7,115760,3975
0,2003,123,"Biography,Drama,History",5791328.0,25,176,21,10,6.6,16018,6147
0,1973,124,"Action,Crime,Mystery",39768000.0,47,604,19,10,7.2,66993,3975
0,1979,112,"Crime,Drama,Romance",14492.0,36,13,20,10,7.3,12408,4157
0,2015,97,Drama,845464.0,42,18,20,10,7.6,41011,17292
0,1973,151,"Biography,Crime,Drama",53267000.0,54,507,21,10,8.0,138665,3975
0,1973,130,"Biography,Crime,Drama",29800000.0,51,188,20,10,7.7,135449,3975
0,1973,89,"Comedy,Sci-Fi",18344729.0,42,69,21,10,7.1,44893,3975
0,1973,129,"Comedy,Crime,Drama",156000000.0,62,41,17,10,8.3,280599,3975
0,1972,129,"Drama,Romance",36144000.0,58,34,24,14,6.9,58563,4060
0,2009,111,"Drama,Mystery,Romance",550472.0,34,33,22,10,6.8,22664,12001
0,2004,86,"Action,Crime",46437717.0,45,225,26,10,6.3,110162,6733
0,1973,118,"Drama,Romance",45000000.0,49,93,17,10,7.0,27555,3975
0,2006,102,"Horror,Mystery,Thriller",23649127.0,36,61,23,11,3.8,71599,8293
0,2008,109,"Drama,Sport",26238243.0,52,24,20,10,7.9,320504,10549
0,1974,112,"Drama,Romance",18600000.0,47,106,17,10,7.3,27568,3814
0,1973,123,"Comedy,Drama",125493.0,45,31,18,10,7.8,46943,3975
0,2006,118,"Biography,Drama,History",21250683.0,29,203,21,10,7.4,25724,8293
0,2019,91,"Action,Thriller",5083.0,29,3,21,10,4.7,5729,19072
0,1999,107,"Comedy,Drama,War",264292.0,15,7,19,10,6.7,2571,5036
0,2001,105,Drama,264292.0,3,21,18,10,4.3,274,5636
0,2009,97,Comedy,43337279.0,43,19,22,10,4.9,103858,12001
0,2001,104,"Horror,Mystery,Thriller",96522687.0,59,21,21,10,7.6,394321,5636
0,1974,86,"Adventure,Family,Romance",39552000.0,25,27,17,10,6.1,5213,3814
0,2015,125,"Drama,Music,Thriller",2024099.0,46,54,22,10,6.4,33074,17292
0,1974,93,"Comedy,Western",119601481.0,59,12,23,11,7.7,152967,3814
0,2000,90,Drama,32625.0,7,43,17,5,5.7,291,5246
0,2006,86,"Adventure,Animation,Comedy",85105259.0,52,13,24,10,6.1,106097,8293
0,1974,130,"Drama,Mystery,Thriller",29200000.0,65,46,19,10,8.1,350933,3814
0,1974,113,"Drama,Mystery,Thriller",4420000.0,49,53,18,10,7.7,122351,3814
0,2001,109,"Drama,Mystery,Romance",36849.0,30,4,21,10,5.3,9528,5636
0,2004,112,"Crime,Drama,Thriller",54580300.0,54,42,23,10,7.7,449754,6733
0,2015,113,"Crime,Drama,Mystery",208588.0,39,15,24,10,6.2,47860,17292
0,1974,93,"Action,Crime,Drama",22000000.0,55,42,20,10,6.9,44227,3814
0,1974,122,"Action,Drama,Thriller",79666653.0,40,33,18,10,5.9,17939,3814
0,1987,127,"Drama,Romance",346730.0,24,43,22,11,7.4,2494,4526
0,2015,105,Drama,33680992.0,2,18,14,8,6.8,19,17292
0,2014,111,"Crime,Drama,Thriller",33680992.0,41,21,23,10,6.0,73765,16664
0,2013,52,Documentary,33680992.0,3,39,5,0,7.2,29,15505
0,2013,109,"Drama,Thriller",33680992.0,16,8,17,10,7.1,1718,15505
0,1974,202,"Crime,Drama",47542841.0,95,53,23,10,9.0,1369003,3814
0,2000,118,"Action,Crime,Thriller",101648571.0,49,13,22,10,6.5,295483,5246
0,1974,88,"Comedy,Family,Fantasy",38229000.0,33,168,17,10,5.7,8879,3814
0,1996,88,"Drama,Romance",20677.0,24,1,22,12,5.3,2904,4372
0,2002,81,"Adventure,Animation,Comedy",176387405.0,65,19,23,13,7.5,520921,5864
0,2017,108,"Comedy,Drama",1783421.0,27,79,20,10,6.6,8872,18977
0,2015,108,"Adventure,Animation,Drama",1339152.0,52,31,24,10,7.6,66689,17292
0,2015,49,Documentary,1339152.0,6,6,7,0,8.0,5,17292
0,2005,113,"Comedy,Crime,Sport",158119460.0,52,59,20,10,6.4,195771,7753
0,1990,90,Comedy,21036771.0,28,5,20,10,5.4,3660,4920
0,1981,110,"Drama,Horror,Thriller",23371905.0,28,75,21,12,6.3,9913,4110
0,1974,125,"Action,Adventure,Thriller",20972000.0,61,27,23,10,6.7,113338,3814
0,2015,70,"Biography,Drama",2242.0,5,17,20,10,5.0,624,17292
0,2006,90,"Action,Adventure,Biography",151114.0,8,2,15,7,7.0,1107,8293
0,1974,128,"Crime,Drama,Mystery",27634716.0,65,188,19,10,7.2,69323,3814
0,2007,86,"Drama,Music,Romance",9439923.0,46,49,19,10,7.8,121482,9066
0,2018,177,Drama,12897.0,24,13,21,14,6.8,2059,19175
0,1992,156,Drama,63095253.0,60,12,23,10,8.0,330435,4394
0,2007,96,"Comedy,Drama,Fantasy",8965.0,18,3,26,16,4.8,4915,9066
0,2007,127,"Adventure,Family,Fantasy",38634938.0,59,16,24,11,7.6,285812,9066
0,2010,105,"Action,Drama,Mystery",1810078.0,38,21,19,10,5.4,42977,12843
0,1992,113,"Drama,Mystery,Thriller",422503.0,17,7,22,10,5.7,1433,4394
0,1993,123,"Crime,Drama,Thriller",18225518.0,23,81,20,10,5.8,4881,4214
0,1974,110,"Crime,Drama",7500000.0,50,80,20,10,6.7,19168,3814
0,2007,100,Comedy,76983.0,2,3,16,10,5.1,30,9066
0,2007,90,Thriller,76983.0,2,2,18,10,2.2,19,9066
0,2004,87,Documentary,30380.0,11,2,18,0,7.6,1228,6733
0,2016,102,"Comedy,Drama",64437.0,29,157,21,10,7.2,3821,18513
0,1974,135,"Documentary,Family,Musical",26890200.0,35,80,27,0,7.8,5441,3814
0,1974,115,"Action,Comedy,Crime",21700000.0,41,10,17,10,7.0,28853,3814
0,1974,165,"Action,Drama,Thriller",116000000.0,53,75,22,10,7.0,48435,3814
0,1986,104,"Comedy,Crime",21458229.0,33,31,20,10,6.2,7871,4463
0,2018,103,"Drama,Mystery,Romance",2032018.0,22,6,23,10,6.7,8556,19175
0,1974,106,Comedy,86273333.0,54,12,21,10,8.0,169321,3814
0,1975,100,"Comedy,Family,Western",36853000.0,26,228,17,10,6.4,6587,4070
0,1975,118,"Comedy,Musical,Romance",1500000.0,19,46,18,10,5.3,1405,4070
0,1982,116,"Comedy,Drama,Romance",36821203.0,40,59,20,10,5.5,3224,4121
0,2009,115,"Drama,Mystery,Thriller",15051977.0,44,9,25,10,5.6,95503,12001
0,2006,102,"Drama,Horror,Thriller",7025810.0,33,50,18,7,6.1,37968,8293
0,1997,101,"Drama,Family,Sport",86307.0,9,12,19,10,6.6,540,4708
0,1997,101,"Drama,Sport",86307.0,2,4,15,10,6.3,35,4708
0,1999,116,"Crime,Drama,Mystery",102705852.0,49,42,20,10,6.4,64003,5036
0,1975,125,"Biography,Crime,Drama",50000000.0,66,188,21,10,8.0,273748,4070
0,1975,129,"Action,Crime,Thriller",14200000.0,40,51,18,10,6.4,22406,4070
0,1975,97,"Adventure,Family,Fantasy",20000000.0,28,54,17,10,6.3,11393,4070
0,2013,104,Drama,14344.0,18,30,17,10,5.8,1574,15505
0,2017,113,Mystery,618883.0,3,14,7,2,6.6,23,18977
0,2017,113,Drama,618883.0,30,7,24,10,7.2,8072,18977
0,1975,136,"Biography,Comedy,Drama",39000000.0,27,26,19,11,6.2,5975,4070
0,1975,107,"Adventure,Drama",20642922.0,30,41,17,10,6.7,6625,4070
0,2016,128,"Crime,Drama,Mystery",3755.0,8,15,20,10,4.7,3362,18513
0,1996,145,"Action,Adventure,Sci-Fi",306169268.0,64,34,20,10,7.0,607317,4372
0,2015,95,"Adventure,Animation,Comedy",356461711.0,77,14,21,10,8.1,789150,17292
0,1975,121,"Drama,Romance",15700729.0,27,25,18,10,4.6,914,4070
0,1975,124,"Adventure,Mystery,Thriller",260000000.0,88,80,19,10,8.1,662120,4070
0,1975,85,"Comedy,War",20123742.0,43,69,19,10,7.6,40990,4070
0,1975,118,"Comedy,Crime,Drama",24441725.0,30,34,20,10,5.3,1327,4070
0,2001,95,"Comedy,Crime,Drama",5313300.0,24,68,20,10,6.3,19402,5636
0,2013,94,"Comedy,Drama,Fantasy",303187.0,37,63,20,10,6.5,16740,15505
0,1998,91,"Comedy,Romance",15503.0,15,2,21,10,4.7,230,4866
0,1975,160,"Comedy,Drama,Music",9984123.0,29,267,20,10,7.6,28655,4070
0,2013,112,"Drama,Thriller",271755.0,20,17,23,10,6.1,16734,15505
0,1975,133,Drama,108981275.0,73,20,24,10,8.7,1075462,4070
0,2018,110,"Action,Horror,Sci-Fi",21704844.0,46,16,22,10,6.6,106887,19175
0,1993,111,Western,18289763.0,26,142,21,10,5.5,4887,4214
0,1975,126,"Drama,Thriller",620155.0,43,42,18,10,7.5,26294,4070
0,2017,109,Drama,68492.0,22,96,20,10,6.7,6339,18977
0,1975,100,"Comedy,Horror,Musical",112892319.0,42,6,18,10,7.4,167413,4070
0,2002,98,"Action,Sci-Fi,Sport",18990798.0,32,11,24,10,3.1,29735,5864
0,1975,110,"Comedy,Drama",49407734.0,33,18,20,10,6.4,14258,4070
0,2005,107,"Adventure,Drama",32833.0,11,7,18,10,6.2,1029,7753
0,1994,110,"Action,Drama,Thriller",57362582.0,48,466,19,10,5.6,69948,4186
0,2004,93,"Comedy,Horror,Sci-Fi",59484742.0,52,23,23,10,5.3,70002,6733
0,1975,117,"Crime,Mystery,Thriller",27476252.0,59,93,20,10,7.4,62850,4070
0,1975,111,"Drama,Musical",34251525.0,33,125,21,10,6.6,22763,4070
0,2002,89,"Comedy,Romance",598645.0,39,44,21,10,3.6,17949,5864
0,1976,138,"Drama,History,Thriller",70600000.0,59,17,20,10,7.9,126426,3951
0,2012,113,Comedy,57011521.0,50,26,24,10,6.7,224221,14841
0,2005,109,"Action,Crime,Drama",20040895.0,45,16,24,10,6.3,82008,7753
0,1976,102,"Comedy,Drama,Family",32211330.0,30,70,19,10,7.3,25136,3951
0,1976,88,"Action,Comedy",3540307.0,30,301,20,10,5.6,3729,3951
0,1976,93,"Comedy,Crime,Family",2783840.0,34,20,18,10,6.8,19520,3951
0,2001,95,Comedy,13558739.0,33,1,21,10,5.3,19720,5636
0,2005,127,"Action,Biography,Crime",10169202.0,25,35,21,10,5.9,69489,7753
0,1976,96,"Comedy,Family,Sport",21873000.0,17,386,18,10,5.7,2175,3951
0,1996,113,"Comedy,Drama,Fantasy",58620973.0,37,53,22,10,5.8,64024,4372
0,2006,94,Horror,482355.0,7,88,19,10,5.1,673,8293
0,2007,106,"Drama,Horror,Thriller",482355.0,31,19,19,10,5.8,13529,9066
0,1982,102,Comedy,47118057.0,30,233,21,10,5.8,14588,4121
0,1995,103,"Comedy,Romance",69684532.0,39,28,24,10,5.5,38660,4397
0,2010,109,"Crime,Drama,Mystery",217277.0,45,118,25,11,6.1,35782,12843
0,1976,123,"Drama,Romance",1819912.0,43,21,20,10,6.2,9615,3951
0,1976,96,Drama,5424178.0,18,265,17,10,6.6,1796,3951
0,1976,125,"Crime,Drama,Thriller",21709020.0,48,41,20,10,7.4,70451,3951
0,1976,121,Drama,23689877.0,54,188,18,10,8.1,171176,3951
0,1976,111,"Horror,Mystery",60922980.0,62,233,17,10,7.5,133428,3951
0,2001,85,"Comedy,Family,Romance",4365455.0,22,32,22,10,4.2,4414,5636
0,2002,104,"Drama,Fantasy,Mystery",30323400.0,38,18,24,10,6.1,40027,5864
0,2001,111,"Drama,Thriller",30323400.0,14,10,21,10,5.8,612,5636
0,1976,135,"Drama,Western",31800000.0,52,51,20,10,7.8,80149,3951
0,2000,88,"Comedy,Crime,Drama",779137.0,25,14,23,10,6.7,9056,5246
0,1976,103,"Comedy,Crime",33833201.0,51,89,19,9,7.1,32088,3951
0,1977,104,Drama,44999621.0,8,53,20,10,6.5,198,3871
0,1978,116,"Comedy,Mystery,Thriller",44999621.0,35,3,19,10,6.8,16998,4031
0,1976,100,"Drama,Romance,Western",8091910.0,40,65,20,10,7.6,26961,3951
0,1976,87,Comedy,36145695.0,44,12,22,10,6.7,18532,3951
0,1976,114,"Action,Comedy,Crime",51079064.0,39,220,20,11,6.9,21799,3951
0,1996,115,"Comedy,Crime,Drama",33109743.0,51,8,20,10,4.5,48170,4372
0,1988,110,"Crime,Drama,Mystery",1984315.0,34,6,20,10,6.4,6201,4634
0,1995,92,"Comedy,Crime,Drama",459749.0,27,9,20,10,6.7,15675,4397
0,1996,100,"Comedy,Drama",712095.0,28,141,19,10,6.7,4867,4372
0,2012,99,Drama,1066471.0,29,10,24,10,7.4,28649,14841
0,1977,93,"Comedy,Romance",38251425.0,70,69,19,11,8.0,279024,3871
0,1977,100,"Comedy,Family,Sport",19104350.0,20,192,17,10,5.6,3720,3871
0,1977,124,"Drama,Romance",9300000.0,27,93,19,10,5.8,4676,3871
0,1977,175,"Drama,History,War",50750000.0,53,12,20,10,7.4,61776,3871
0,2001,106,"Comedy,Drama,Romance",27457409.0,20,5,19,10,6.3,5085,5636
0,2010,109,"Action,Adventure,Family",63150991.0,55,41,21,10,6.1,170294,12843
0,2020,52,"Action,Horror,Thriller",817339.0,17,99,5,2,2.1,378,16370
0,2018,97,"Drama,Horror,Music",817339.0,48,30,20,10,6.9,79864,19175
0,1977,138,"Drama,Sci-Fi",135189114.0,80,80,20,10,7.6,217561,3871
0,2000,88,"Comedy,Drama",1745778.0,14,1,18,10,6.4,694,5246
0,1977,123,"Adventure,Mystery,Thriller",47346365.0,45,42,20,10,6.2,13800,3871
0,1996,86,"Drama,Mystery,Romance",516349.0,24,11,21,10,4.9,3851,4372
0,1977,117,Horror,30749142.0,60,51,18,10,3.8,28488,3871
0,1977,85,"Adventure,Comedy,Drama",17732000.0,22,27,20,10,5.9,1234,3871
0,1977,100,Drama,290674.0,9,1,19,10,6.3,224,3871
0,2003,97,"Comedy,Family,Fantasy",110230332.0,46,31,20,10,6.3,153198,6147
0,2005,90,"Comedy,Crime",110332737.0,52,96,22,10,6.2,154675,7753
0,2009,146,"Comedy,Drama",51855045.0,43,41,22,10,6.3,123754,12001
0,1977,109,"Action,Crime,Thriller",26414658.0,41,51,18,10,6.4,25182,3871
0,2008,80,Documentary,26931.0,5,8,12,0,7.3,753,10549
0,2011,100,"Comedy,Drama,Romance",35014192.0,49,35,20,10,7.6,343366,13791
0,2010,77,Documentary,35014192.0,2,3,8,0,7.8,13,12843
0,1977,98,"Comedy,Drama",815530.0,17,87,17,10,6.4,911,3871
0,1977,105,"Action,Adventure,Comedy",29000000.0,35,386,18,10,5.6,8151,3871
0,1977,112,"Comedy,Drama",33500000.0,23,81,18,10,6.0,2117,3871
0,1977,94,"Comedy,Mystery,Thriller",31063038.0,38,12,20,10,6.6,23949,3871
0,1983,110,"Comedy,Drama,Romance",10964231.0,32,89,23,10,5.2,2513,4250
0,1985,93,"Comedy,Fantasy,Horror",19444631.0,39,155,19,10,6.1,30094,4533
0,1977,107,"Adventure,Drama,Romance",1000000.0,37,8,25,10,6.3,3998,3871
0,2007,113,"Action,Crime,Thriller",7371706.0,41,7,20,10,6.0,54373,9066
0,1996,96,"Horror,Sci-Fi,Thriller",27663982.0,42,126,21,10,4.6,35570,4372
0,1977,104,Drama,5596173.0,32,507,21,10,6.5,1646,3871
0,1977,99,"Adventure,Comedy,Drama",839865.0,12,66,20,10,5.6,681,3871
0,2015,124,"Biography,Drama",56451232.0,48,21,28,10,6.6,146000,17292
0,2016,80,Drama,56451232.0,2,10,10,6,6.9,43,18513
0,1977,136,Drama,22512655.0,31,26,19,10,6.7,8529,3871
0,2008,110,"Horror,Mystery",30691439.0,54,18,24,10,6.1,113909,10549
0,1977,155,"Drama,Music,Musical",16400000.0,30,106,21,10,6.6,21951,3871
0,1977,98,"Comedy,Fantasy",41687243.0,23,42,18,10,6.6,10641,3871
0,1977,92,"Adventure,Drama,Horror",14717854.0,53,49,21,10,5.8,13338,3871
0,1977,165,"Drama,Romance,Thriller",24652021.0,27,143,21,10,6.1,1949,3871
0,1977,128,"Adventure,Animation,Comedy",39588000.0,52,311,19,10,6.3,26595,3871
0,1993,122,"Drama,Thriller",6995302.0,35,34,21,10,7.1,24628,4214
0,2016,79,"Drama,Romance",8840.0,2,6,16,10,7.5,75,18513
0,1977,76,"Adventure,Animation,Comedy",3223888.0,24,81,23,12,7.2,3956,3871
0,1977,77,"Adventure,Animation,Comedy",71215869.0,58,59,21,10,6.9,70126,3871
0,1978,105,Drama,27182.0,22,15,19,10,6.3,320,4031
0,1992,110,"Biography,Crime,Drama",919286.0,17,97,19,10,5.5,1689,4394
0,1977,118,"Drama,Music",94213184.0,65,155,21,10,6.8,87842,3871
0,2017,106,"Drama,Mystery",39985.0,19,7,20,10,5.7,1537,18977
0,2019,60,Horror,39985.0,5,4,7,5,6.6,34,19072
0,2004,86,"Crime,Drama,Romance",54357.0,16,4,20,10,7.0,1058,6733
0,2006,108,"Action,Crime,Thriller",36280697.0,45,195,22,10,6.1,52462,8293
0,1978,97,"Drama,Sport",1318823.0,15,15,19,10,5.3,338,4031
0,1977,123,"Comedy,Drama,Sport",28000000.0,36,41,18,10,7.3,41337,3871
0,1977,96,"Action,Adventure,Comedy",126737428.0,43,25,22,10,7.0,57268,3871
0,1977,125,"Action,Adventure,Thriller",46838673.0,67,43,20,10,7.0,116560,3871
0,1987,101,"Action,Comedy,Crime",2228951.0,26,125,20,10,4.8,1476,4526
0,2019,99,"Drama,Family",71760.0,27,179,20,10,6.9,4114,19072
0,2018,152,"Drama,Fantasy,Horror",2483472.0,55,54,28,13,6.7,93002,19175
0,1997,115,"Action,Crime,Thriller",332597.0,29,111,24,11,6.8,10008,4708
0,1996,115,Drama,332597.0,3,2,18,10,7.6,6,4372
0,1978,91,"Drama,History,Music",7932571.0,11,5,19,10,6.9,1360,4031
0,1991,103,"Comedy,Drama,Romance",25682090.0,31,59,23,10,6.2,9585,4467
0,1978,91,"Comedy,Family,Sport",7092495.0,18,43,19,10,3.7,3284,4031
0,2013,143,"Action,Comedy,Romance",679866.0,9,28,22,10,3.5,6026,15505
0,1978,114,"Crime,Drama",6521083.0,31,27,20,10,7.5,10695,4031
0,1978,111,"Action,Drama,Mystery",5011158.0,31,54,20,10,5.9,1447,4031
0,1978,104,"Comedy,Crime,Drama",7909950.0,33,50,20,10,6.5,3523,4031
0,1979,89,"Action,Adventure,Sci-Fi",21671241.0,30,161,20,10,6.5,6905,4157
0,1978,114,"Biography,Drama,Music",14363400.0,27,19,20,10,7.2,10014,4031
0,1978,97,Comedy,20424259.0,39,139,20,10,7.2,11953,4031
0,1978,127,"Action,Adventure,History",3930501.0,25,38,19,10,5.9,1154,4031
0,1978,118,"Drama,Romance,Western",9585769.0,35,17,19,10,6.3,3438,4031
0,1978,127,"Drama,Romance,War",32653905.0,40,18,19,10,7.3,14856,4031
0,1978,105,"Adventure,Comedy",15514367.0,30,8,18,10,5.7,3885,4031
0,2004,101,"Action,Horror",59020957.0,55,30,21,10,7.3,273289,6733
0,1978,94,"Drama,Romance",3446749.0,56,19,18,10,7.7,63028,4031
0,2008,86,"Comedy,Drama",61626.0,15,14,24,10,5.3,4654,10549
0,1978,140,"Crime,Drama,Mystery",14560084.0,51,75,18,10,7.2,39979,4031
0,1978,183,"Drama,War",48979328.0,66,10,23,10,8.1,363326,4031
0,2006,171,"Action,Crime,Thriller",2223961.0,22,8,26,11,7.1,41140,8293
0,2007,154,"Action,Crime,Drama",2223961.0,5,12,20,10,5.7,1461,9066
0,1978,100,"Comedy,Drama",44917151.0,28,63,19,10,6.1,4396,4031
0,1978,114,"Action,Comedy",85196485.0,41,38,16,10,6.3,30146,4031
0,1978,104,"Mystery,Thriller",20000000.0,38,93,18,10,6.2,12142,4031
0,1978,145,"Crime,Drama,Thriller",20388920.0,31,59,20,10,6.4,8760,4031
0,1978,108,"Action,Crime,Drama",641768.0,23,1,16,10,6.0,161,4031
0,2017,113,"Action,Thriller",34393507.0,59,82,22,10,7.0,123635,18977
0,1978,108,"Comedy,Romance,Western",7435671.0,42,4,23,10,6.2,8054,4031
0,1978,111,"Adventure,Drama,History",5438927.0,33,215,21,10,6.2,3552,4031
0,1978,110,"Comedy,Musical,Romance",189969103.0,57,53,21,10,7.2,301827,4031
0,1978,107,Drama,14672713.0,27,53,22,10,5.4,2195,4031
0,1978,91,"Horror,Thriller",47000000.0,73,33,19,10,7.7,307782,4031
0,2006,107,"Horror,Thriller",41778863.0,59,18,22,10,6.4,183811,8293
0,1978,99,"Action,Comedy",78000000.0,31,25,19,10,6.4,7938,4031
0,1978,98,"Comedy,Drama,Romance",28460702.0,24,13,23,10,6.6,2029,4031
0,1978,104,"Comedy,Music,Romance",1944682.0,33,47,18,10,6.8,5650,4031
0,1978,92,Drama,10432366.0,39,69,17,10,7.3,20979,4031
0,1978,127,"Drama,Family,Sport",7009238.0,23,25,19,10,5.8,1642,4031
0,2013,132,"Comedy,Thriller",806.0,6,7,22,10,2.0,827,15505
0,2015,92,"Comedy,Drama",806.0,6,10,10,4,6.5,120,17292
0,1978,116,"Adventure,Horror,Thriller",81766007.0,50,355,22,10,5.8,84767,4031
0,2010,157,"Comedy,Crime,Drama",541904.0,6,95,23,11,6.0,12502,12843
0,1978,112,"Crime,Drama",7325177.0,25,37,20,10,6.2,1419,4031
0,2001,124,"Action,Crime,Drama",71107711.0,54,23,23,11,6.8,134386,5636
0,2006,93,"Drama,Horror",9600.0,21,19,18,10,6.9,6392,8293
0,1996,102,"Comedy,Family,Fantasy",33459416.0,65,32,26,11,7.0,175355,4372
0,1978,121,"Biography,Crime,Drama",35000000.0,59,20,20,10,7.5,88460,4031
0,1978,102,"Drama,Romance",10963824.0,25,1,18,10,3.1,1341,4031
0,2005,101,Drama,2150.0,11,6,18,10,6.2,4437,7753
0,2005,94,Drama,2150.0,7,30,19,10,6.1,468,7753
0,1978,109,Comedy,141600000.0,56,105,20,10,7.4,129651,4031
0,1981,99,"Action,Crime,Thriller",14905359.0,44,371,21,10,6.3,21815,4110
0,1978,85,Drama,52195.0,6,11,17,10,6.9,183,4031
0,1978,97,"Comedy,Romance",16928137.0,21,42,18,10,5.8,946,4031
0,1978,92,Drama,1997705.0,11,20,17,10,5.4,240,4031
0,2004,97,"Comedy,Drama,Fantasy",180503.0,26,10,25,10,6.1,6560,6733
0,2020,60,Animation,6290.0,2,8,8,5,5.8,9,16370
0,2019,97,"Comedy,Drama,Mystery",6290.0,22,70,21,10,6.7,2542,19072
0,2019,103,Drama,6290.0,10,5,20,10,6.0,228,19072
0,1978,95,"Adventure,Family,Fantasy",16393000.0,25,54,18,10,5.7,5694,4031
0,1978,99,"Comedy,Crime,Mystery",49579269.0,44,89,20,10,6.6,23305,4031
0,1977,108,"Comedy,Romance,Sport",37187139.0,32,70,18,10,5.9,3520,3871
0,1978,113,"Adventure,Comedy,Fantasy",20378470.0,25,341,18,10,4.2,6995,4031
0,2006,97,"Crime,Drama,Mystery",519086.0,26,20,24,9,6.3,7032,8293
0,1996,94,"Action,Sci-Fi,Thriller",5107669.0,22,187,21,11,4.1,4555,4372
0,2005,96,"Action,Horror,Sci-Fi",5178569.0,34,42,21,10,2.4,47061,7753
0,2002,140,Documentary,103401.0,8,48,20,0,7.8,2740,5864
0,1978,114,"Crime,Drama",9900000.0,37,7,22,10,7.4,10196,4031
0,2014,102,"Comedy,Horror",1826705.0,41,54,21,10,5.3,63603,16664
0,1978,108,Drama,494797.0,9,1,18,11,6.0,141,4031
0,2000,97,"Crime,Drama,Mystery",28946615.0,46,8,25,10,5.3,28530,5246
0,1978,134,"Adventure,Family,Fantasy",21049053.0,32,188,20,11,5.5,17135,4031
0,2005,95,Drama,115314.0,6,13,20,10,7.2,1855,7753
0,1979,122,"Comedy,Romance",74865517.0,44,89,19,10,6.1,19316,4157
0,1979,118,"Action,Comedy,War",31755742.0,40,80,20,10,5.8,36352,4157
0,1979,105,"Drama,Mystery,Thriller",7500000.0,28,203,20,10,6.2,3625,4157
0,1979,117,"Horror,Sci-Fi",80931801.0,84,89,23,10,8.5,954965,4157
0,1979,123,"Drama,Music,Musical",37823676.0,48,9,19,10,7.8,35565,4157
0,1979,93,"Comedy,Romance",85493.0,21,70,19,10,5.3,366,4157
0,1979,86,"Comedy,Musical",6171763.0,14,117,21,10,4.5,963,4157
0,1979,117,Horror,86432000.0,53,201,21,10,6.2,44749,4157
0,1979,147,"Drama,Mystery,War",83471511.0,85,53,25,10,8.4,712655,4157
0,1979,88,"Comedy,Family,Western",20931111.0,24,386,17,10,6.0,3279,4157
0,1989,108,"Action,Crime,Drama",15942628.0,36,75,21,10,5.9,12648,4633
0,1979,130,"Comedy,Drama",30177511.0,51,18,18,10,7.9,77879,4157
0,1979,98,"Action,Sci-Fi",35841901.0,38,371,20,10,5.9,28114,4157
0,1979,118,"Adventure,Family,Sport",37799643.0,38,14,20,10,7.4,14076,4157
0,2008,113,Mystery,64698.0,4,118,16,0,5.5,405,10549
0,1979,101,"Comedy,Drama,Sport",16424918.0,47,42,17,10,7.7,25593,4157
0,1979,115,"Comedy,Western",5136913.0,30,59,21,10,5.7,1715,4157
0,2012,105,Drama,1013902.0,27,25,20,10,7.2,16040,14841
0,2002,109,"Action,Crime,Drama",3517797.0,35,33,23,10,6.5,10921,5864
0,1979,122,"Drama,Thriller",51718367.0,66,8,19,10,7.4,33146,4157
0,2008,110,"Action,Drama",14845.0,35,14,23,10,6.9,18884,10549
0,1979,106,"Action,Drama",784181.0,41,199,23,10,4.4,1602,4157
0,2006,118,"Crime,Documentary,History",150056.0,16,30,19,0,7.7,14118,8293
0,1979,122,"Adventure,Romance,Thriller",5610280.0,27,59,22,10,5.6,2993,4157
0,1979,121,"Comedy,Drama,Romance",61801971.0,42,93,20,10,6.4,10317,4157
0,1979,112,"Action,Biography,Crime",43000000.0,62,65,20,10,7.6,147984,4157
0,1979,99,Comedy,444334.0,15,17,20,10,5.4,228,4157
0,1979,102,"Comedy,Sport",8281246.0,14,38,23,11,5.3,1241,4157
0,2006,95,"Adventure,Drama,Family",21000147.0,29,23,21,10,6.0,8529,8293
0,1995,111,"Comedy,Drama,Romance",38896854.0,52,20,20,10,6.6,53227,4397
0,1979,119,"Adventure,Comedy,Drama",9346177.0,36,59,20,10,6.3,11544,4157
0,1981,107,"Comedy,Drama",50427646.0,27,40,18,10,6.8,5657,4110
0,1979,97,"Comedy,Crime,Drama",26869286.0,29,12,24,10,7.1,3922,4157
0,2010,102,"Comedy,Romance",17804299.0,43,40,22,10,6.3,60023,12843
0,1979,104,"Drama,Sci-Fi,Sport",1247376.0,23,186,19,10,4.9,518,4157
0,1979,115,Drama,4702575.0,32,3,19,10,7.2,6973,4157
0,1979,121,"Comedy,Drama,Musical",15284643.0,45,20,24,10,7.5,41022,4157
0,1979,109,"Action,Adventure,Drama",3000000.0,32,28,18,10,6.0,5955,4157
0,1980,88,"Adventure,Horror,Sci-Fi",9000000.0,35,34,19,11,5.1,10529,4117
0,1984,98,"Crime,Drama,Thriller",876775.0,33,141,18,10,7.0,9578,4434
0,1979,90,Comedy,89134.0,16,43,22,10,5.0,1033,4157
0,2003,98,"Action,Comedy,Thriller",20453431.0,45,118,25,10,5.7,17905,6147
0,1996,105,"Comedy,Drama",53662.0,20,3,20,10,6.2,824,4372
0,1979,94,Comedy,73691419.0,42,42,24,11,7.1,64386,4157
0,1979,102,"Mystery,Romance,Thriller",1537125.0,30,87,20,10,6.1,3355,4157
0,1978,102,Horror,11364985.0,42,78,21,10,5.7,3452,4031
0,1979,96,"Comedy,Horror",43885000.0,38,8,21,10,6.1,6409,4157
